time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
149.798996 , 2 , true , -1511.538574 -1933.226929 37.450512,2066.727783 -4676.830078 -69.969734,14528.303711 -14544.604492 -91.48217,8048.146973 9401.699219 -25.192757,-4432.664062 6826.371582 -0.36969,531.038513 395.049042 110.578651,-8468.051758 10213.620117 -38.643528,6536.709961 3129.959229 104.81884,-8728.078125 3587.941406 -114.773521,8985.601562 -317.472748 41.992741,-2846.518555 -5018.97998 77.245659,7337.741699 7165.281738 -7.437782,2376.595703 6189.072754 37.070889,-12800.220703 -419.538269 4.744313,-10787.283203 10031.338867 -73.728729,-9508.552734 14564.693359 157.755539,10749.503906 1884.752075 139.218063,-10350.847656 5315.1875 -37.254807,244.21402 -11645.052734 95.233421,-13430.319336 13033.699219 157.13327,7091.230469 -1959.030273 17.037949,1680.181396 7093.293945 -124.388596,-1020.218811 -1338.09436 88.408043,448.309753 5797.321289 60.953358,-5313.937012 -961.683289 150.075851,4909.661133 2210.07959 42.251621,4024.480225 920.779785 47.691063,-3665.79248 -5799.354004 -97.493805,
150.298996 , 2 , true , -1486.930054 -1914.37793 37.450512,2077.346191 -4705.953125 -69.969734,14527.516602 -14575.604492 -91.48217,8076.195312 9388.5 -25.192757,-4401.664062 6826.174805 -0.36969,520.141968 424.070862 110.578651,-8443.833008 10194.275391 -38.643528,6528.77832 3159.929932 104.81884,-8741.06543 3559.794678 -114.773521,9008.639648 -296.732605 41.992741,-2839.676758 -4988.751953 77.245659,7368.484375 7161.270508 -7.437782,2401.329102 6207.766602 37.070889,-12769.341797 -416.974487 4.744313,-10778.594727 10001.580078 -73.728729,-9537.251953 14576.439453 157.755539,10726.041992 1905.001221 139.218063,-10326.174805 5296.417969 -37.254807,241.386292 -11614.173828 95.233421,-13458.897461 13045.748047 157.13327,7120.868164 -1949.948242 17.037949,1662.671997 7067.712891 -124.388596,-1019.35791 -1307.105713 88.408043,463.361328 5824.416016 60.953358,-5340.804688 -946.219238 150.075851,4932.608398 2230.922852 42.251621,4045.346191 943.704346 47.691063,-3669.833984 -5830.09668 -97.493805,
150.798996 , 2 , true , -1462.321533 -1895.528931 37.450512,2087.9646 -4735.076172 -69.969734,14526.729492 -14606.604492 -91.48217,8104.243652 9375.300781 -25.192757,-4370.664062 6825.978027 -0.36969,509.245422 453.092682 110.578651,-8419.614258 10174.930664 -38.643528,6520.84668 3189.900635 104.81884,-8754.052734 3531.647949 -114.773521,9031.677734 -275.992462 41.992741,-2832.834961 -4958.523926 77.245659,7399.227051 7157.259277 -7.437782,2426.0625 6226.460449 37.070889,-12738.462891 -414.410706 4.744313,-10769.90625 9971.821289 -73.728729,-9565.951172 14588.185547 157.755539,10702.580078 1925.250366 139.218063,-10301.501953 5277.648438 -37.254807,238.558563 -11583.294922 95.233421,-13487.475586 13057.796875 157.13327,7150.505859 -1940.866211 17.037949,1645.162598 7042.131836 -124.388596,-1018.497009 -1276.117065 88.408043,478.412903 5851.510742 60.953358,-5367.672363 -930.755188 150.075851,4955.555664 2251.766113 42.251621,4066.212158 966.628906 47.691063,-3673.875488 -5860.839355 -97.493805,
151.298996 , 2 , true , -1437.713013 -1876.679932 37.450512,2098.583008 -4764.199219 -69.969734,14525.942383 -14637.604492 -91.48217,8132.291992 9362.101562 -25.192757,-4339.664062 6825.78125 -0.36969,498.348877 482.114502 110.578651,-8395.395508 10155.585938 -38.643528,6512.915039 3219.871338 104.81884,-8767.040039 3503.501221 -114.773521,9054.71582 -255.252319 41.992741,-2825.993164 -4928.295898 77.245659,7429.969727 7153.248047 -7.437782,2450.795898 6245.154297 37.070889,-12707.583984 -411.846924 4.744313,-10761.217773 9942.0625 -73.728729,-9594.650391 14599.931641 157.755539,10679.118164 1945.499512 139.218063,-10276.829102 5258.878906 -37.254807,235.730835 -11552.416016 95.233421,-13516.053711 13069.845703 157.13327,7180.143555 -1931.78418 17.037949,1627.653198 7016.550781 -124.388596,-1017.636108 -1245.128418 88.408043,493.464478 5878.605469 60.953358,-5394.540039 -915.291138 150.075851,4978.50293 2272.609375 42.251621,4087.078125 989.553467 47.691063,-3677.916992 -5891.582031 -97.493805,
151.798996 , 2 , true , -1413.104492 -1857.830933 37.450512,2109.201416 -4793.322266 -69.969734,14525.155273 -14668.604492 -91.48217,8160.340332 9348.902344 -25.192757,-4308.664062 6825.584473 -0.36969,487.452332 511.136322 110.578651,-8371.176758 10136.241211 -38.643528,6504.983398 3249.842041 104.81884,-8780.027344 3475.354492 -114.773521,9077.753906 -234.512177 41.992741,-2819.151367 -4898.067871 77.245659,7460.712402 7149.236816 -7.437782,2475.529297 6263.848145 37.070889,-12676.705078 -409.283142 4.744313,-10752.529297 9912.303711 -73.728729,-9623.349609 14611.677734 157.755539,10655.65625 1965.748657 139.218063,-10252.15625 5240.109375 -37.254807,232.903107 -11521.537109 95.233421,-13544.631836 13081.894531 157.13327,7209.78125 -1922.702148 17.037949,1610.143799 6990.969727 -124.388596,-1016.775208 -1214.139771 88.408043,508.516052 5905.700195 60.953358,-5421.407715 -899.827087 150.075851,5001.450195 2293.452637 42.251621,4107.948242 1012.478027 47.691063,-3681.958496 -5922.324707 -97.493805,
152.298996 , 2 , true , -1388.495972 -1838.981934 37.450512,2119.819824 -4822.445312 -69.969734,14524.368164 -14699.604492 -91.48217,8188.388672 9335.703125 -25.192757,-4277.664062 6825.387695 -0.36969,476.555786 540.159058 110.578651,-8346.958008 10116.896484 -38.643528,6497.051758 3279.812744 104.81884,-8793.014648 3447.207764 -114.773521,9100.791992 -213.772034 41.992741,-2812.30957 -4867.839844 77.245659,7491.455078 7145.225586 -7.437782,2500.262695 6282.541992 37.070889,-12645.826172 -406.71936 4.744313,-10743.84082 9882.544922 -73.728729,-9652.048828 14623.423828 157.755539,10632.194336 1985.997803 139.218063,-10227.483398 5221.339844 -37.254807,230.075378 -11490.658203 95.233421,-13573.209961 13093.943359 157.13327,7239.418945 -1913.620117 17.037949,1592.634399 6965.388672 -124.388596,-1015.914307 -1183.151123 88.408043,523.567627 5932.794922 60.953358,-5448.275391 -884.363037 150.075851,5024.397461 2314.295898 42.251621,4128.821777 1035.402588 47.691063,-3686.0 -5953.067383 -97.493805,
152.798996 , 2 , true , -1363.887451 -1820.132935 37.450512,2130.438232 -4851.568359 -69.969734,14523.581055 -14730.604492 -91.48217,8216.450195 9322.503906 -25.192757,-4246.664062 6825.190918 -0.36969,465.659241 569.181824 110.578651,-8322.739258 10097.551758 -38.643528,6489.120117 3309.783447 104.81884,-8806.001953 3419.061035 -114.773521,9123.830078 -193.031891 41.992741,-2805.467773 -4837.611816 77.245659,7522.197754 7141.214355 -7.437782,2524.996094 6301.23584 37.070889,-12614.947266 -404.155579 4.744313,-10735.152344 9852.786133 -73.728729,-9680.748047 14635.169922 157.755539,10608.732422 2006.246948 139.218063,-10202.810547 5202.570312 -37.254807,227.24765 -11459.779297 95.233421,-13601.788086 13105.992188 157.13327,7269.056641 -1904.538086 17.037949,1575.125 6939.807617 -124.388596,-1015.053406 -1152.162476 88.408043,538.619202 5959.889648 60.953358,-5475.143066 -868.898987 150.075851,5047.344727 2335.13916 42.251621,4149.695312 1058.327148 47.691063,-3690.041504 -5983.810059 -97.493805,
153.298996 , 2 , true , -1339.278931 -1801.283936 37.450512,2141.056641 -4880.691406 -69.969734,14522.793945 -14761.604492 -91.48217,8244.513672 9309.304688 -25.192757,-4215.664062 6824.994141 -0.36969,454.762695 598.20459 110.578651,-8298.520508 10078.207031 -38.643528,6481.188477 3339.75415 104.81884,-8818.989258 3390.914307 -114.773521,9146.868164 -172.291748 41.992741,-2798.625977 -4807.383789 77.245659,7552.94043 7137.203125 -7.437782,2549.729492 6319.929688 37.070889,-12584.068359 -401.591797 4.744313,-10726.463867 9823.027344 -73.728729,-9709.447266 14646.916016 157.755539,10585.270508 2026.496094 139.218063,-10178.137695 5183.800781 -37.254807,224.419922 -11428.900391 95.233421,-13630.366211 13118.041016 157.13327,7298.694336 -1895.456055 17.037949,1557.615601 6914.226562 -124.388596,-1014.192505 -1121.173828 88.408043,553.670776 5986.984375 60.953358,-5502.010742 -853.434937 150.075851,5070.291992 2355.982422 42.251621,4170.568848 1081.251709 47.691063,-3694.083008 -6014.552734 -97.493805,
153.800003 , 2 , true , -1314.67041 -1782.434937 37.450512,2151.675049 -4909.814453 -69.969734,14522.006836 -14792.604492 -91.48217,8272.577148 9296.105469 -25.192757,-4184.664062 6824.797363 -0.36969,443.86615 627.227356 110.578651,-8274.301758 10058.862305 -38.643528,6473.256836 3369.724854 104.81884,-8831.976562 3362.767578 -114.773521,9169.90625 -151.551605 41.992741,-2791.78418 -4777.155762 77.245659,7583.683105 7133.191895 -7.437782,2574.462891 6338.623535 37.070889,-12553.189453 -399.028015 4.744313,-10717.775391 9793.268555 -73.728729,-9738.146484 14658.662109 157.755539,10561.808594 2046.745239 139.218063,-10153.464844 5165.03125 -37.254807,221.592194 -11398.021484 95.233421,-13658.944336 13130.089844 157.13327,7328.332031 -1886.374023 17.037949,1540.106201 6888.645508 -124.388596,-1013.331604 -1090.185181 88.408043,568.722351 6014.079102 60.953358,-5528.878418 -837.970886 150.075851,5093.239258 2376.825684 42.251621,4191.442383 1104.17627 47.691063,-3698.124512 -6045.29541 -97.493805,
154.300003 , 2 , true , -1290.06189 -1763.585938 37.450512,2162.293457 -4938.9375 -69.969734,14521.219727 -14823.604492 -91.48217,8300.640625 9282.90625 -25.192757,-4153.664062 6824.600586 -0.36969,432.969604 656.250122 110.578651,-8250.083008 10039.517578 -38.643528,6465.325195 3399.695557 104.81884,-8844.963867 3334.62085 -114.773521,9192.944336 -130.811462 41.992741,-2784.942383 -4746.927734 77.245659,7614.425781 7129.180664 -7.437782,2599.196289 6357.317383 37.070889,-12522.310547 -396.464233 4.744313,-10709.086914 9763.509766 -73.728729,-9766.845703 14670.408203 157.755539,10538.34668 2066.990723 139.218063,-10128.791992 5146.261719 -37.254807,218.764465 -11367.142578 95.233421,-13687.522461 13142.138672 157.13327,7357.969727 -1877.291992 17.037949,1522.596802 6863.064453 -124.388596,-1012.470703 -1059.196533 88.408043,583.773926 6041.173828 60.953358,-5555.746094 -822.506836 150.075851,5116.186523 2397.668945 42.251621,4212.315918 1127.10083 47.691063,-3702.166016 -6076.038086 -97.493805,
154.800003 , 2 , true , -1265.453369 -1744.736938 37.450512,2172.911865 -4968.060547 -69.969734,14520.432617 -14854.604492 -91.48217,8328.704102 9269.707031 -25.192757,-4122.664062 6824.403809 -0.36969,422.073059 685.272888 110.578651,-8225.864258 10020.172852 -38.643528,6457.393555 3429.66626 104.81884,-8857.951172 3306.474121 -114.773521,9215.982422 -110.07132 41.992741,-2778.100586 -4716.699707 77.245659,7645.168457 7125.169434 -7.437782,2623.929688 6376.01123 37.070889,-12491.431641 -393.900452 4.744313,-10700.398438 9733.750977 -73.728729,-9795.544922 14682.154297 157.755539,10514.884766 2087.236084 139.218063,-10104.119141 5127.492188 -37.254807,215.936737 -11336.263672 95.233421,-13716.100586 13154.1875 157.13327,7387.607422 -1868.209961 17.037949,1505.087402 6837.483398 -124.388596,-1011.609802 -1028.207886 88.408043,598.8255 6068.268555 60.953358,-5582.61377 -807.042786 150.075851,5139.133789 2418.512207 42.251621,4233.189453 1150.025391 47.691063,-3706.20752 -6106.780762 -97.493805,
155.298996 , 2 , true , -1240.844849 -1725.887939 37.450512,2183.530273 -4997.183594 -69.969734,14520.15332 -14865.604492 88.51783,8356.767578 9256.507812 -25.192757,-4091.664062 6824.207031 -0.36969,411.176514 714.295654 110.578651,-8201.645508 10000.828125 -38.643528,6449.461914 3459.636963 104.81884,-8870.938477 3278.327393 -114.773521,9239.020508 -89.331177 41.992741,-2771.258789 -4686.47168 77.245659,7675.911133 7121.158203 -7.437782,2648.663086 6394.705078 37.070889,-12460.552734 -391.33667 4.744313,-10691.709961 9703.992188 -73.728729,-9824.244141 14693.900391 157.755539,10491.422852 2107.481445 139.218063,-10079.446289 5108.722656 -37.254807,213.109009 -11305.384766 95.233421,-13744.678711 13166.236328 157.13327,7417.245117 -1859.12793 17.037949,1487.578003 6811.902344 -124.388596,-1010.748901 -997.219238 88.408043,613.877075 6095.363281 60.953358,-5609.481445 -791.578735 150.075851,5162.081055 2439.355469 42.251621,4254.062988 1172.949951 47.691063,-3710.249023 -6137.523438 -97.493805,
155.798996 , 2 , true , -1216.236328 -1707.03894 37.450512,2194.148682 -5026.306641 -69.969734,14520.94043 -14834.604492 88.51783,8384.831055 9243.308594 -25.192757,-4060.664062 6824.010254 -0.36969,400.279968 743.31842 110.578651,-8177.426758 9981.483398 -38.643528,6441.530273 3489.607666 104.81884,-8883.925781 3250.180664 -114.773521,9262.058594 -68.591034 41.992741,-2764.416992 -4656.243652 77.245659,7706.653809 7117.146973 -7.437782,2673.396484 6413.398926 37.070889,-12429.673828 -388.772888 4.744313,-10683.021484 9674.233398 -73.728729,-9852.943359 14705.646484 157.755539,10467.960938 2127.726807 139.218063,-10054.773438 5089.953125 -37.254807,210.281281 -11274.505859 95.233421,-13773.256836 13178.285156 157.13327,7446.882812 -1850.045898 17.037949,1470.068604 6786.321289 -124.388596,-1009.888 -966.230591 88.408043,628.92865 6122.458008 60.953358,-5636.349121 -776.114685 150.075851,5185.02832 2460.19873 42.251621,4274.936523 1195.874512 47.691063,-3714.290527 -6168.266113 -97.493805,
156.300003 , 2 , true , -1191.627808 -1688.189941 37.450512,2204.76709 -5055.429688 -69.969734,14521.727539 -14803.604492 88.51783,8412.894531 9230.109375 -25.192757,-4029.664062 6823.813477 -0.36969,389.383423 772.341187 110.578651,-8153.208008 9962.138672 -38.643528,6433.598633 3519.578369 104.81884,-8896.913086 3222.033936 -114.773521,9285.09668 -47.850891 41.992741,-2757.575195 -4626.015625 77.245659,7737.396484 7113.135742 -7.437782,2698.129883 6432.092773 37.070889,-12398.794922 -386.209106 4.744313,-10674.333008 9644.474609 -73.728729,-9881.642578 14717.392578 157.755539,10444.499023 2147.972168 139.218063,-10030.100586 5071.183594 -37.254807,207.453552 -11243.626953 95.233421,-13801.834961 13190.333984 157.13327,7476.520508 -1840.963867 17.037949,1452.559204 6760.740234 -124.388596,-1009.0271 -935.241943 88.408043,643.980225 6149.552734 60.953358,-5663.216797 -760.650635 150.075851,5207.975586 2481.041992 42.251621,4295.810059 1218.799072 47.691063,-3718.332031 -6199.008789 -97.493805,
156.800003 , 2 , true , -1167.019287 -1669.340942 37.450512,2215.385498 -5084.552734 -69.969734,14522.514648 -14772.604492 88.51783,8440.958008 9216.910156 -25.192757,-3998.664062 6823.616699 -0.36969,378.486877 801.363953 110.578651,-8128.989258 9942.793945 -38.643528,6425.666992 3549.549072 104.81884,-8909.900391 3193.887207 -114.773521,9308.134766 -27.110748 41.992741,-2750.733398 -4595.787598 77.245659,7768.13916 7109.124512 -7.437782,2722.863281 6450.786621 37.070889,-12367.916016 -383.645325 4.744313,-10665.644531 9614.71582 -73.728729,-9910.341797 14729.138672 157.755539,10421.037109 2168.217529 139.218063,-10005.427734 5052.414062 -37.254807,204.625824 -11212.748047 95.233421,-13830.413086 13202.382812 157.13327,7506.158203 -1831.881836 17.037949,1435.049805 6735.15918 -124.388596,-1008.166199 -904.253296 88.408043,659.031799 6176.647461 60.953358,-5690.084473 -745.186584 150.075851,5230.922852 2501.885254 42.251621,4316.683594 1241.723633 47.691063,-3722.373535 -6229.751465 -97.493805,
157.300003 , 2 , true , -1142.410767 -1650.491943 37.450512,2226.003906 -5113.675781 -69.969734,14523.301758 -14741.604492 88.51783,8469.021484 9203.710938 -25.192757,-3967.664062 6823.419922 -0.36969,367.590332 830.386719 110.578651,-8104.770508 9923.449219 -38.643528,6417.735352 3579.519775 104.81884,-8922.887695 3165.740479 -114.773521,9331.172852 -6.370618 41.992741,-2743.891602 -4565.55957 77.245659,7798.881836 7105.113281 -7.437782,2747.59668 6469.480469 37.070889,-12337.037109 -381.081543 4.744313,-10656.956055 9584.957031 -73.728729,-9939.041016 14740.884766 157.755539,10397.575195 2188.462891 139.218063,-9980.754883 5033.644531 -37.254807,201.798096 -11181.869141 95.233421,-13858.991211 13214.431641 157.13327,7535.795898 -1822.799805 17.037949,1417.540405 6709.578125 -124.388596,-1007.305298 -873.264648 88.408043,674.083374 6203.742188 60.953358,-5716.952148 -729.722534 150.075851,5253.870117 2522.728516 42.251621,4337.557129 1264.648193 47.691063,-3726.415039 -6260.494141 -97.493805,
157.800003 , 2 , true , -1117.802246 -1631.642944 37.450512,2236.622314 -5142.798828 -69.969734,14524.088867 -14710.604492 88.51783,8497.084961 9190.511719 -25.192757,-3936.664062 6823.223145 -0.36969,356.693787 859.409485 110.578651,-8080.551758 9904.104492 -38.643528,6409.803711 3609.490479 104.81884,-8935.875 3137.59375 -114.773521,9354.210938 14.369502 41.992741,-2737.049805 -4535.331543 77.245659,7829.624512 7101.102051 -7.437782,2772.330078 6488.174316 37.070889,-12306.158203 -378.517761 4.744313,-10648.267578 9555.198242 -73.728729,-9967.740234 14752.630859 157.755539,10374.113281 2208.708252 139.218063,-9956.082031 5014.875 -37.254807,198.970367 -11150.990234 95.233421,-13887.569336 13226.480469 157.13327,7565.433594 -1813.717773 17.037949,1400.031006 6683.99707 -124.388596,-1006.444397 -842.276001 88.408043,689.134949 6230.836914 60.953358,-5743.819824 -714.258484 150.075851,5276.817383 2543.571777 42.251621,4358.430664 1287.572754 47.691063,-3730.456543 -6291.236816 -97.493805,
158.300003 , 2 , true , -1093.193726 -1612.793945 37.450512,2247.240723 -5171.921875 -69.969734,14524.875977 -14679.604492 88.51783,8525.148438 9177.3125 -25.192757,-3905.664062 6823.026367 -0.36969,345.797241 888.432251 110.578651,-8056.333008 9884.759766 -38.643528,6401.87207 3639.461182 104.81884,-8948.862305 3109.447021 -114.773521,9377.249023 35.109642 41.992741,-2730.208008 -4505.103516 77.245659,7860.367188 7097.09082 -7.437782,2797.063477 6506.868164 37.070889,-12275.279297 -375.953979 4.744313,-10639.579102 9525.439453 -73.728729,-9996.439453 14764.376953 157.755539,10350.651367 2228.953613 139.218063,-9931.40918 4996.105469 -37.254807,196.142639 -11120.111328 95.233421,-13916.147461 13238.529297 157.13327,7595.071289 -1804.635742 17.037949,1382.521606 6658.416016 -124.388596,-1005.583496 -811.287354 88.408043,704.186523 6257.931641 60.953358,-5770.6875 -698.794434 150.075851,5299.764648 2564.415039 42.251621,4379.304199 1310.497314 47.691063,-3734.498047 -6321.979492 -97.493805,
158.800003 , 2 , true , -1068.585205 -1593.944946 37.450512,2257.859131 -5201.044922 -69.969734,14525.663086 -14648.604492 88.51783,8553.211914 9164.113281 -25.192757,-3874.664062 6822.82959 -0.36969,334.900696 917.455017 110.578651,-8032.114258 9865.415039 -38.643528,6393.94043 3669.431885 104.81884,-8961.849609 3081.300293 -114.773521,9400.287109 55.849785 41.992741,-2723.366211 -4474.875488 77.245659,7891.109863 7093.07959 -7.437782,2821.796875 6525.562012 37.070889,-12244.400391 -373.390198 4.744313,-10630.890625 9495.680664 -73.728729,-10025.138672 14776.123047 157.755539,10327.189453 2249.198975 139.218063,-9906.736328 4977.335938 -37.254807,193.314911 -11089.232422 95.233421,-13944.725586 13250.578125 157.13327,7624.708984 -1795.553711 17.037949,1365.012207 6632.834961 -124.388596,-1004.722595 -780.298706 88.408043,719.238098 6285.026367 60.953358,-5797.555176 -683.330383 150.075851,5322.711914 2585.258301 42.251621,4400.177734 1333.421875 47.691063,-3738.539551 -6352.722168 -97.493805,
159.300003 , 2 , true , -1043.976685 -1575.095947 37.450512,2268.477539 -5230.167969 -69.969734,14526.450195 -14617.604492 88.51783,8581.275391 9150.914062 -25.192757,-3843.664062 6822.632812 -0.36969,324.00415 946.477783 110.578651,-8007.895508 9846.070312 -38.643528,6386.008789 3699.402588 104.81884,-8974.836914 3053.153564 -114.773521,9423.325195 76.589928 41.992741,-2716.524414 -4444.647461 77.245659,7921.852539 7089.068359 -7.437782,2846.530273 6544.255859 37.070889,-12213.521484 -370.826416 4.744313,-10622.202148 9465.921875 -73.728729,-10053.837891 14787.869141 157.755539,10303.727539 2269.444336 139.218063,-9882.063477 4958.566406 -37.254807,190.487183 -11058.353516 95.233421,-13973.303711 13262.626953 157.13327,7654.34668 -1786.47168 17.037949,1347.502808 6607.253906 -124.388596,-1003.861694 -749.310059 88.408043,734.289673 6312.121094 60.953358,-5824.422852 -667.866333 150.075851,5345.65918 2606.101562 42.251621,4421.05127 1356.346436 47.691063,-3742.581055 -6383.464844 -97.493805,
159.800003 , 2 , true , -1019.367798 -1556.246948 37.450512,2279.095947 -5259.291016 -69.969734,14527.237305 -14586.604492 88.51783,8609.338867 9137.714844 -25.192757,-3812.664062 6822.436035 -0.36969,313.107605 975.500549 110.578651,-7983.676758 9826.725586 -38.643528,6378.077148 3729.373291 104.81884,-8987.824219 3025.006836 -114.773521,9446.363281 97.33007 41.992741,-2709.682617 -4414.419434 77.245659,7952.595215 7085.057129 -7.437782,2871.263672 6562.949707 37.070889,-12182.642578 -368.262634 4.744313,-10613.513672 9436.163086 -73.728729,-10082.537109 14799.615234 157.755539,10280.265625 2289.689697 139.218063,-9857.390625 4939.796875 -37.254807,187.659454 -11027.474609 95.233421,-14001.881836 13274.675781 157.13327,7683.984375 -1777.389648 17.037949,1329.993408 6581.672852 -124.388596,-1003.000793 -718.321411 88.408043,749.341248 6339.21582 60.953358,-5851.290527 -652.402283 150.075851,5368.606445 2626.944824 42.251621,4441.924805 1379.270996 47.691063,-3746.622559 -6414.20752 -97.493805,
160.300995 , 2 , true , -994.757385 -1537.397949 37.450512,2289.714355 -5288.414062 -69.969734,14528.024414 -14555.604492 88.51783,8637.402344 9124.515625 -25.192757,-3781.664062 6822.239258 -0.36969,302.21106 1004.523315 110.578651,-7959.458008 9807.380859 -38.643528,6370.145508 3759.343994 104.81884,-9000.811523 2996.860107 -114.773521,9469.401367 118.070213 41.992741,-2702.84082 -4384.191406 77.245659,7983.337891 7081.045898 -7.437782,2895.99707 6581.643555 37.070889,-12151.763672 -365.698853 4.744313,-10604.825195 9406.404297 -73.728729,-10111.236328 14811.361328 157.755539,10256.803711 2309.935059 139.218063,-9832.717773 4921.027344 -37.254807,184.831726 -10996.595703 95.233421,-14030.459961 13286.724609 157.13327,7713.62207 -1768.307617 17.037949,1312.484009 6556.091797 -124.388596,-1002.139893 -687.332764 88.408043,764.392822 6366.310547 60.953358,-5878.158203 -636.938232 150.075851,5391.553711 2647.788086 42.251621,4462.79834 1402.195557 47.691063,-3750.664062 -6444.950195 -97.493805,
160.800003 , 2 , true , -970.146973 -1518.54895 37.450512,2300.332764 -5317.537109 -69.969734,14528.811523 -14524.604492 88.51783,8665.46582 9111.316406 -25.192757,-3750.664062 6822.04248 -0.36969,291.314514 1033.54541 110.578651,-7935.239258 9788.036133 -38.643528,6362.213867 3789.314697 104.81884,-9013.798828 2968.713379 -114.773521,9492.439453 138.810349 41.992741,-2695.999023 -4353.963379 77.245659,8014.080566 7077.034668 -7.437782,2920.730469 6600.337402 37.070889,-12120.884766 -363.135071 4.744313,-10596.136719 9376.645508 -73.728729,-10139.935547 14823.107422 157.755539,10233.341797 2330.18042 139.218063,-9808.044922 4902.257812 -37.254807,182.003998 -10965.716797 95.233421,-14059.038086 13298.773438 157.13327,7743.259766 -1759.225586 17.037949,1294.974609 6530.510742 -124.388596,-1001.278992 -656.344116 88.408043,779.444397 6393.405273 60.953358,-5905.025879 -621.474182 150.075851,5414.500977 2668.631348 42.251621,4483.671875 1425.120117 47.691063,-3754.705566 -6475.692871 -97.493805,
161.300995 , 2 , true , -945.53656 -1499.699951 37.450512,2310.951172 -5346.660156 -69.969734,14529.598633 -14493.604492 88.51783,8693.529297 9098.117188 -25.192757,-3719.664062 6821.845703 -0.36969,280.417969 1062.566284 110.578651,-7911.020508 9768.691406 -38.643528,6354.282227 3819.2854 104.81884,-9026.786133 2940.56665 -114.773521,9515.477539 159.550491 41.992741,-2689.157227 -4323.735352 77.245659,8044.823242 7073.023438 -7.437782,2945.463867 6619.03125 37.070889,-12090.005859 -360.571289 4.744313,-10587.448242 9346.886719 -73.728729,-10168.634766 14834.853516 157.755539,10209.879883 2350.425781 139.218063,-9783.37207 4883.488281 -37.254807,179.17627 -10934.837891 95.233421,-14087.616211 13310.822266 157.13327,7772.897461 -1750.143555 17.037949,1277.46521 6504.929688 -124.388596,-1000.418091 -625.355469 88.408043,794.495972 6420.5 60.953358,-5931.893555 -606.010132 150.075851,5437.448242 2689.474609 42.251621,4504.54541 1448.044678 47.691063,-3758.74707 -6506.435547 -97.493805,
161.800003 , 2 , true , -920.926147 -1480.850952 37.450512,2321.56958 -5375.783203 -69.969734,14530.385742 -14462.604492 88.51783,8721.592773 9084.917969 -25.192757,-3688.664062 6821.648926 -0.36969,269.521423 1091.587158 110.578651,-7886.801758 9749.34668 -38.643528,6346.350586 3849.256104 104.81884,-9039.773438 2912.419922 -114.773521,9538.515625 180.290634 41.992741,-2682.31543 -4293.507324 77.245659,8075.565918 7069.012207 -7.437782,2970.197266 6637.725098 37.070889,-12059.126953 -358.007507 4.744313,-10578.759766 9317.12793 -73.728729,-10197.333984 14846.599609 157.755539,10186.417969 2370.671143 139.218063,-9758.699219 4864.71875 -37.254807,176.348541 -10903.958984 95.233421,-14116.194336 13322.871094 157.13327,7802.535156 -1741.061523 17.037949,1259.955811 6479.348633 -124.388596,-999.55719 -594.366821 88.408043,809.547546 6447.594727 60.953358,-5958.76123 -590.546082 150.075851,5460.395508 2710.317871 42.251621,4525.418945 1470.969238 47.691063,-3762.788574 -6537.178223 -97.493805,
