time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
18.497999 , 1 , true , 2339.144043 3366.018799 -148.317307,8901.317383 -6363.035645 144.288666,8662.798828 14808.201172 -63.520245,-6713.103027 4021.902588 22.825481,-5297.938965 12552.832031 -115.5383,-7431.222168 -2705.330322 -155.775955,11367.847656 -12949.736328 -26.687054,-2910.012451 -325.551849 20.166365,4115.804688 -2502.354248 2.472347,-5593.402832 -14558.817383 -4.754763,-13868.90625 10316.78418 83.126022,-9547.94043 5921.514648 -134.628174,8846.107422 13670.09375 22.639734,-4324.98877 -11808.648438 -63.763515,3493.907959 719.03479 -70.265816,2594.055664 -11838.513672 -28.956783,13579.348633 -9152.579102 -72.586296,-12371.549805 12174.758789 -139.485992,-8307.136719 -1366.741211 -59.578999,11845.274414 1467.193726 106.103004,4970.641602 -13325.536133 24.483561,-11199.878906 -13689.12793 90.177094,-7482.80127 -8909.130859 164.635574,-10492.744141 -3622.668701 -97.643311,63.091866 -2760.324951 156.929047,10629.27832 -5780.388184 10.609411,10423.057617 -666.912109 60.927402,14460.833984 -7976.795898 76.508743,
18.997999 , 1 , true , 2312.760742 3349.739258 -148.317307,8876.160156 -6344.947266 144.288666,8676.633789 14780.44043 -63.520245,-6684.524902 4033.928711 22.825481,-5311.304688 12524.859375 -115.5383,-7459.497559 -2718.052734 -155.775955,11395.547852 -12963.662109 -26.687054,-2880.912109 -314.86438 20.166365,4146.774414 -2501.014648 2.472347,-5562.508789 -14561.390625 -4.754763,-13865.182617 10347.572266 83.126022,-9569.707031 5899.445312 -134.628174,8874.71582 13682.021484 22.639734,-4311.290039 -11836.469727 -63.763515,3504.375 689.85498 -70.265816,2621.180664 -11853.529297 -28.956783,13588.612305 -9182.15625 -72.586296,-12395.102539 12154.626953 -139.485992,-8291.424805 -1393.472656 -59.578999,11836.676758 1496.979004 106.103004,4998.856445 -13312.700195 24.483561,-11199.969727 -13658.12793 90.177094,-7512.696289 -8900.926758 164.635574,-10496.861328 -3653.39624 -97.643311,34.571213 -2748.177734 156.929047,10659.733398 -5774.681641 10.609411,10438.133789 -639.817383 60.927402,14468.069336 -7946.658691 76.508743,
19.497999 , 1 , true , 2286.377441 3333.459717 -148.317307,8851.00293 -6326.858887 144.288666,8690.46875 14752.679688 -63.520245,-6655.946777 4045.954834 22.825481,-5324.67041 12496.886719 -115.5383,-7487.772949 -2730.775146 -155.775955,11423.248047 -12977.587891 -26.687054,-2851.811768 -304.17691 20.166365,4177.744141 -2499.675049 2.472347,-5531.614746 -14563.963867 -4.754763,-13861.458984 10378.360352 83.126022,-9591.473633 5877.375977 -134.628174,8903.324219 13693.949219 22.639734,-4297.591309 -11864.291016 -63.763515,3514.842041 660.675171 -70.265816,2648.305664 -11868.544922 -28.956783,13597.875977 -9211.733398 -72.586296,-12418.655273 12134.495117 -139.485992,-8275.712891 -1420.204102 -59.578999,11828.079102 1526.764282 106.103004,5027.071289 -13299.864258 24.483561,-11200.060547 -13627.12793 90.177094,-7542.591309 -8892.722656 164.635574,-10500.978516 -3684.123779 -97.643311,6.05057 -2736.030518 156.929047,10690.188477 -5768.975098 10.609411,10453.209961 -612.722656 60.927402,14475.304688 -7916.521484 76.508743,
19.999001 , 1 , true , 2259.994141 3317.180176 -148.317307,8825.845703 -6308.770508 144.288666,8704.303711 14724.918945 -63.520245,-6627.368652 4057.980957 22.825481,-5338.036133 12468.914062 -115.5383,-7516.04834 -2743.497559 -155.775955,11450.948242 -12991.513672 -26.687054,-2822.711426 -293.489441 20.166365,4208.713867 -2498.335449 2.472347,-5500.720703 -14566.537109 -4.754763,-13857.735352 10409.148438 83.126022,-9613.240234 5855.306641 -134.628174,8931.932617 13705.876953 22.639734,-4283.892578 -11892.112305 -63.763515,3525.309082 631.495361 -70.265816,2675.430664 -11883.560547 -28.956783,13607.139648 -9241.310547 -72.586296,-12442.208008 12114.363281 -139.485992,-8260.000977 -1446.935547 -59.578999,11819.481445 1556.549561 106.103004,5055.286133 -13287.02832 24.483561,-11200.151367 -13596.12793 90.177094,-7572.486328 -8884.518555 164.635574,-10505.095703 -3714.851318 -97.643311,-22.47006 -2723.883301 156.929047,10720.643555 -5763.268555 10.609411,10468.286133 -585.62793 60.927402,14482.540039 -7886.384277 76.508743,
20.499001 , 1 , true , 2233.61084 3300.900635 -148.317307,8800.688477 -6290.682129 144.288666,8718.138672 14697.158203 -63.520245,-6598.790527 4070.00708 22.825481,-5351.401855 12440.941406 -115.5383,-7544.32373 -2756.219971 -155.775955,11478.648438 -13005.439453 -26.687054,-2793.611084 -282.801971 20.166365,4239.683594 -2496.99585 2.472347,-5469.82666 -14569.110352 -4.754763,-13854.011719 10439.936523 83.126022,-9635.006836 5833.237305 -134.628174,8960.541016 13717.804688 22.639734,-4270.193848 -11919.933594 -63.763515,3535.776123 602.315552 -70.265816,2702.555664 -11898.576172 -28.956783,13616.40332 -9270.887695 -72.586296,-12465.760742 12094.231445 -139.485992,-8244.289062 -1473.666992 -59.578999,11810.883789 1586.334839 106.103004,5083.500977 -13274.192383 24.483561,-11200.242188 -13565.12793 90.177094,-7602.381348 -8876.314453 164.635574,-10509.212891 -3745.578857 -97.643311,-50.990711 -2711.736084 156.929047,10751.098633 -5757.562012 10.609411,10483.362305 -558.533203 60.927402,14489.775391 -7856.24707 76.508743,
20.997999 , 1 , true , 2207.227539 3284.621094 -148.317307,8775.53125 -6272.59375 144.288666,8731.973633 14669.397461 -63.520245,-6570.212402 4082.033203 22.825481,-5364.767578 12412.96875 -115.5383,-7572.599121 -2768.942383 -155.775955,11506.348633 -13019.365234 -26.687054,-2764.510742 -272.114502 20.166365,4270.65332 -2495.65625 2.472347,-5438.932617 -14571.683594 -4.754763,-13850.288086 10470.724609 83.126022,-9656.773438 5811.167969 -134.628174,8989.149414 13729.732422 22.639734,-4256.495117 -11947.754883 -63.763515,3546.243164 573.135742 -70.265816,2729.680664 -11913.591797 -28.956783,13625.666992 -9300.464844 -72.586296,-12489.313477 12074.099609 -139.485992,-8228.577148 -1500.398438 -59.578999,11802.286133 1616.120117 106.103004,5111.71582 -13261.356445 24.483561,-11200.333008 -13534.12793 90.177094,-7632.276367 -8868.110352 164.635574,-10513.330078 -3776.306396 -97.643311,-79.51136 -2699.588867 156.929047,10781.553711 -5751.855469 10.609411,10498.438477 -531.438477 60.927402,14497.010742 -7826.109863 76.508743,
21.497999 , 1 , true , 2180.844238 3268.341553 -148.317307,8750.374023 -6254.505371 144.288666,8745.808594 14641.636719 -63.520245,-6541.634277 4094.059326 22.825481,-5378.133301 12384.996094 -115.5383,-7600.874512 -2781.664795 -155.775955,11534.048828 -13033.291016 -26.687054,-2735.4104 -261.427032 20.166365,4301.623047 -2494.31665 2.472347,-5408.038574 -14574.256836 -4.754763,-13846.564453 10501.512695 83.126022,-9678.540039 5789.098633 -134.628174,9017.757812 13741.660156 22.639734,-4242.796387 -11975.576172 -63.763515,3556.710205 543.955933 -70.265816,2756.805664 -11928.607422 -28.956783,13634.930664 -9330.041992 -72.586296,-12512.866211 12053.967773 -139.485992,-8212.865234 -1527.129883 -59.578999,11793.688477 1645.905396 106.103004,5139.930664 -13248.520508 24.483561,-11200.423828 -13503.12793 90.177094,-7662.171387 -8859.90625 164.635574,-10517.447266 -3807.033936 -97.643311,-108.032013 -2687.44165 156.929047,10812.008789 -5746.148926 10.609411,10513.514648 -504.344025 60.927402,14504.246094 -7795.972656 76.508743,
21.999001 , 1 , true , 2154.460938 3252.062012 -148.317307,8725.216797 -6236.416992 144.288666,8759.643555 14613.875977 -63.520245,-6513.056152 4106.079102 22.825481,-5391.499023 12357.023438 -115.5383,-7629.149902 -2794.387207 -155.775955,11561.749023 -13047.216797 -26.687054,-2706.310059 -250.739807 20.166365,4332.592773 -2492.977051 2.472347,-5377.144531 -14576.830078 -4.754763,-13842.84082 10532.300781 83.126022,-9700.306641 5767.029297 -134.628174,9046.366211 13753.587891 22.639734,-4229.097656 -12003.397461 -63.763515,3567.177246 514.776123 -70.265816,2783.930664 -11943.623047 -28.956783,13644.194336 -9359.619141 -72.586296,-12536.418945 12033.835938 -139.485992,-8197.15332 -1553.861328 -59.578999,11785.09082 1675.690674 106.103004,5168.145508 -13235.68457 24.483561,-11200.514648 -13472.12793 90.177094,-7692.066406 -8851.702148 164.635574,-10521.564453 -3837.761475 -97.643311,-136.552597 -2675.294434 156.929047,10842.463867 -5740.442383 10.609411,10528.59082 -477.250244 60.927402,14511.481445 -7765.835449 76.508743,
22.499001 , 1 , true , 2128.077637 3235.782471 -148.317307,8700.05957 -6218.328613 144.288666,8773.478516 14586.115234 -63.520245,-6484.478027 4118.097656 22.825481,-5404.864746 12329.050781 -115.5383,-7657.425293 -2807.109619 -155.775955,11589.449219 -13061.142578 -26.687054,-2677.209717 -240.052811 20.166365,4363.5625 -2491.637451 2.472347,-5346.250488 -14579.40332 -4.754763,-13839.117188 10563.088867 83.126022,-9722.073242 5744.959961 -134.628174,9074.974609 13765.515625 22.639734,-4215.398926 -12031.21875 -63.763515,3577.644287 485.596313 -70.265816,2811.055664 -11958.638672 -28.956783,13653.458008 -9389.196289 -72.586296,-12559.97168 12013.704102 -139.485992,-8181.45166 -1580.592773 -59.578999,11776.493164 1705.475952 106.103004,5196.360352 -13222.848633 24.483561,-11200.605469 -13441.12793 90.177094,-7721.961426 -8843.498047 164.635574,-10525.681641 -3868.489014 -97.643311,-165.073013 -2663.147217 156.929047,10872.918945 -5734.73584 10.609411,10543.666992 -450.156464 60.927402,14518.716797 -7735.698242 76.508743,
22.999001 , 1 , true , 2101.694336 3219.50293 -148.317307,8674.902344 -6200.240234 144.288666,8787.313477 14558.354492 -63.520245,-6455.899902 4130.116211 22.825481,-5418.230469 12301.078125 -115.5383,-7685.700684 -2819.832031 -155.775955,11617.149414 -13075.068359 -26.687054,-2648.109375 -229.365814 20.166365,4394.532227 -2490.297852 2.472347,-5315.356445 -14581.976562 -4.754763,-13835.393555 10593.876953 83.126022,-9743.839844 5722.890625 -134.628174,9103.583008 13777.443359 22.639734,-4201.700195 -12059.040039 -63.763515,3588.111328 456.416504 -70.265816,2838.180664 -11973.654297 -28.956783,13662.72168 -9418.773438 -72.586296,-12583.524414 11993.572266 -139.485992,-8165.754883 -1607.324219 -59.578999,11767.895508 1735.26123 106.103004,5224.575195 -13210.012695 24.483561,-11200.696289 -13410.12793 90.177094,-7751.856445 -8835.293945 164.635574,-10529.798828 -3899.216553 -97.643311,-193.59343 -2651.0 156.929047,10903.374023 -5729.029297 10.609411,10558.743164 -423.062683 60.927402,14525.952148 -7705.561035 76.508743,
23.499001 , 1 , true , 2075.311035 3203.223389 -148.317307,8649.745117 -6182.151855 144.288666,8801.148438 14530.59375 -63.520245,-6427.321777 4142.134766 22.825481,-5431.596191 12273.105469 -115.5383,-7713.976074 -2832.554443 -155.775955,11644.849609 -13088.994141 -26.687054,-2619.009033 -218.678818 20.166365,4425.501953 -2488.958252 2.472347,-5284.462402 -14584.549805 -4.754763,-13831.669922 10624.665039 83.126022,-9765.606445 5700.821289 -134.628174,9132.191406 13789.371094 22.639734,-4188.001465 -12086.861328 -63.763515,3598.578369 427.236694 -70.265816,2865.305664 -11988.669922 -28.956783,13671.985352 -9448.350586 -72.586296,-12607.077148 11973.44043 -139.485992,-8150.058105 -1634.055664 -59.578999,11759.297852 1765.046509 106.103004,5252.790039 -13197.176758 24.483561,-11200.787109 -13379.12793 90.177094,-7781.751465 -8827.089844 164.635574,-10533.916016 -3929.944092 -97.643311,-222.113846 -2638.852783 156.929047,10933.829102 -5723.322754 10.609411,10573.819336 -395.968903 60.927402,14533.1875 -7675.423828 76.508743,
23.999001 , 1 , true , 2048.927734 3186.943848 -148.317307,8624.587891 -6164.063477 144.288666,8814.983398 14502.833008 -63.520245,-6398.743652 4154.15332 22.825481,-5444.961914 12245.132812 -115.5383,-7742.251465 -2845.276855 -155.775955,11672.549805 -13102.919922 -26.687054,-2589.908691 -207.991821 20.166365,4456.47168 -2487.618652 2.472347,-5253.568359 -14587.123047 -4.754763,-13827.946289 10655.453125 83.126022,-9787.373047 5678.751953 -134.628174,9160.799805 13801.298828 22.639734,-4174.302734 -12114.682617 -63.763515,3609.04541 398.056885 -70.265816,2892.430664 -12003.685547 -28.956783,13681.249023 -9477.927734 -72.586296,-12630.629883 11953.308594 -139.485992,-8134.361328 -1660.787109 -59.578999,11750.700195 1794.831787 106.103004,5281.004883 -13184.34082 24.483561,-11200.87793 -13348.12793 90.177094,-7811.646484 -8818.885742 164.635574,-10538.033203 -3960.671631 -97.643311,-250.634262 -2626.705566 156.929047,10964.28418 -5717.616211 10.609411,10588.895508 -368.875122 60.927402,14540.422852 -7645.286621 76.508743,
24.502001 , 1 , true , 2022.548096 3170.664307 -148.317307,8599.430664 -6145.975098 144.288666,8828.818359 14475.072266 -63.520245,-6370.165527 4166.171875 22.825481,-5458.327637 12217.160156 -115.5383,-7770.526855 -2857.999268 -155.775955,11700.25 -13116.845703 -26.687054,-2560.80835 -197.304825 20.166365,4487.441406 -2486.279053 2.472347,-5222.674316 -14589.696289 -4.754763,-13824.222656 10686.241211 83.126022,-9809.139648 5656.682617 -134.628174,9189.408203 13813.226562 22.639734,-4160.604004 -12142.503906 -63.763515,3619.512451 368.877075 -70.265816,2919.555664 -12018.701172 -28.956783,13690.512695 -9507.504883 -72.586296,-12654.182617 11933.176758 -139.485992,-8118.664551 -1687.518555 -59.578999,11742.102539 1824.617065 106.103004,5309.219727 -13171.504883 24.483561,-11200.96875 -13317.12793 90.177094,-7841.541504 -8810.681641 164.635574,-10542.150391 -3991.39917 -97.643311,-279.154694 -2614.55835 156.929047,10994.739258 -5711.909668 10.609411,10603.97168 -341.781342 60.927402,14547.658203 -7615.149414 76.508743,
25.002001 , 1 , true , 1996.168579 3154.384766 -148.317307,8574.273438 -6127.886719 144.288666,8842.65332 14447.311523 -63.520245,-6341.587402 4178.19043 22.825481,-5471.693359 12189.1875 -115.5383,-7798.802246 -2870.72168 -155.775955,11727.950195 -13130.771484 -26.687054,-2531.708008 -186.617828 20.166365,4518.411133 -2484.939453 2.472347,-5191.780273 -14592.269531 -4.754763,-13820.499023 10717.029297 83.126022,-9830.90625 5634.613281 -134.628174,9218.016602 13825.154297 22.639734,-4146.905273 -12170.325195 -63.763515,3629.979492 339.697266 -70.265816,2946.680664 -12033.716797 -28.956783,13699.776367 -9537.082031 -72.586296,-12677.735352 11913.044922 -139.485992,-8102.967773 -1714.25 -59.578999,11733.504883 1854.402344 106.103004,5337.43457 -13158.668945 24.483561,-11201.05957 -13286.12793 90.177094,-7871.436523 -8802.477539 164.635574,-10546.267578 -4022.126709 -97.643311,-307.67511 -2602.411133 156.929047,11025.194336 -5706.203125 10.609411,10619.047852 -314.687561 60.927402,14554.893555 -7585.012207 76.508743,
25.502001 , 1 , true , 1969.789062 3138.105225 -148.317307,8549.116211 -6109.79834 144.288666,8856.488281 14419.550781 -63.520245,-6313.009277 4190.208984 22.825481,-5485.059082 12161.214844 -115.5383,-7827.077637 -2883.444092 -155.775955,11755.650391 -13144.697266 -26.687054,-2502.607666 -175.930832 20.166365,4549.380859 -2483.599854 2.472347,-5160.88623 -14594.842773 -4.754763,-13816.775391 10747.817383 83.126022,-9852.672852 5612.543945 -134.628174,9246.625 13837.082031 22.639734,-4133.206543 -12198.146484 -63.763515,3640.446533 310.517456 -70.265816,2973.805664 -12048.732422 -28.956783,13709.040039 -9566.65918 -72.586296,-12701.288086 11892.913086 -139.485992,-8087.270996 -1740.981445 -59.578999,11724.907227 1884.187622 106.103004,5365.649414 -13145.833008 24.483561,-11201.150391 -13255.12793 90.177094,-7901.331543 -8794.273438 164.635574,-10550.384766 -4052.854248 -97.643311,-336.195526 -2590.263916 156.929047,11055.649414 -5700.496582 10.609411,10634.124023 -287.593781 60.927402,14562.128906 -7554.875 76.508743,
26.002001 , 1 , true , 1943.409546 3121.825684 -148.317307,8523.958984 -6091.709961 144.288666,8870.323242 14391.790039 -63.520245,-6284.431152 4202.227539 22.825481,-5498.424805 12133.242188 -115.5383,-7855.353027 -2896.166504 -155.775955,11783.350586 -13158.623047 -26.687054,-2473.507324 -165.243835 20.166365,4580.350586 -2482.260254 2.472347,-5129.992188 -14597.416016 -4.754763,-13813.051758 10778.605469 83.126022,-9874.439453 5590.474609 -134.628174,9275.233398 13849.009766 22.639734,-4119.507812 -12225.967773 -63.763515,3650.913574 281.337646 -70.265816,3000.930664 -12063.748047 -28.956783,13718.303711 -9596.236328 -72.586296,-12724.84082 11872.78125 -139.485992,-8071.574219 -1767.712891 -59.578999,11716.30957 1913.9729 106.103004,5393.864258 -13132.99707 24.483561,-11201.241211 -13224.12793 90.177094,-7931.226562 -8786.069336 164.635574,-10554.501953 -4083.581787 -97.643311,-364.715942 -2578.116699 156.929047,11086.104492 -5694.790039 10.609411,10649.200195 -260.5 60.927402,14569.364258 -7524.737793 76.508743,
26.502001 , 1 , true , 1917.030029 3105.546143 -148.317307,8498.801758 -6073.621582 144.288666,8884.158203 14364.029297 -63.520245,-6255.853027 4214.246094 22.825481,-5511.790527 12105.269531 -115.5383,-7883.628418 -2908.888916 -155.775955,11811.050781 -13172.548828 -26.687054,-2444.406982 -154.556839 20.166365,4611.320312 -2480.920654 2.472347,-5099.098145 -14599.989258 -4.754763,-13809.328125 10809.393555 83.126022,-9896.206055 5568.405273 -134.628174,9303.841797 13860.9375 22.639734,-4105.809082 -12253.789062 -63.763515,3661.380615 252.157913 -70.265816,3028.055664 -12078.763672 -28.956783,13727.567383 -9625.813477 -72.586296,-12748.393555 11852.649414 -139.485992,-8055.877441 -1794.444336 -59.578999,11707.711914 1943.758179 106.103004,5422.079102 -13120.161133 24.483561,-11201.332031 -13193.12793 90.177094,-7961.121582 -8777.865234 164.635574,-10558.619141 -4114.309082 -97.643311,-393.236359 -2565.969482 156.929047,11116.55957 -5689.083496 10.609411,10664.276367 -233.405823 60.927402,14576.599609 -7494.600586 76.508743,
27.003 , 1 , true , 1890.650513 3089.266602 -148.317307,8473.644531 -6055.533203 144.288666,8897.993164 14336.268555 -63.520245,-6227.274902 4226.264648 22.825481,-5525.15625 12077.296875 -115.5383,-7911.903809 -2921.611328 -155.775955,11838.750977 -13186.474609 -26.687054,-2415.306641 -143.869843 20.166365,4642.290039 -2479.581055 2.472347,-5068.204102 -14602.5625 -4.754763,-13805.604492 10840.181641 83.126022,-9917.972656 5546.335938 -134.628174,9332.450195 13872.865234 22.639734,-4092.108154 -12281.610352 -63.763515,3671.847656 222.978577 -70.265816,3055.180664 -12093.779297 -28.956783,13736.831055 -9655.390625 -72.586296,-12771.946289 11832.517578 -139.485992,-8040.180664 -1821.175781 -59.578999,11699.114258 1973.543457 106.103004,5450.293945 -13107.325195 24.483561,-11201.422852 -13162.12793 90.177094,-7991.016602 -8769.661133 164.635574,-10562.736328 -4145.036621 -97.643311,-421.756775 -2553.822266 156.929047,11147.014648 -5683.376953 10.609411,10679.352539 -206.311569 60.927402,14583.834961 -7464.463379 76.508743,
